t,d,lon_velocity
2.2,0.0,1.25
2.2,0.0,1.25
1.6999999999999995,-3.4810154861361806e-05,1.25
1.6999999999999995,-3.4534570746353924e-05,1.25
1.6999999999999995,-3.444314790123886e-05,1.25
1.6999999999999995,0.0,1.25
1.6999999999999995,0.0,1.25
1.2,0.0,1.25
1.2,0.0,1.25
0.2,0.0,1.25
1.6999999999999995,-0.0159209759540801,4.5972
2.2,-0.0133041521575263,4.600716106248921
2.2,-0.0102992520649128,4.60904196661839
2.7,-0.0072652188738583,4.62000785683793
2.7,-0.0044023660557598,4.632615440579134
2.7,-0.0017994537298314,4.646114237432107
2.7,0.0,4.660362833700532
2.7,0.0,4.675227112482885
2.7,0.0,4.69059026425758
2.7,0.0,4.7063522726107
2.7,0.0,4.722424641876252
2.7,0.0,4.740189921716205
2.7,0.0,4.762176554291556
2.7,0.0,4.784355341691545
2.7,0.0,4.806726167615169
2.7,0.0,4.829229282660712
2.7,0.0,4.851920398267046
2.7,0.0,4.8747048133645965
2.7,0.0,4.897550332280992
2.7,0.0,4.920448109568106
2.7,0.0,4.943335330352817
2.7,0.0060909585986866,4.96620338686199
2.7,0.0055481561289636,4.989104870371381
2.7,0.0050158813829129,5.012014077879836
2.7,0.0045148906001033,5.034969242310153
2.7,0.0040585734776499,5.057960875956948
2.7,0.0036544732087502,5.080988709917952
2.7,0.0033056306565605,5.1040472627760805
2.7,0.0030117431735707,5.127131267197285
2.7,0.0027701395877256,5.15024919098923
2.7,0.0025765806533028,5.173385627225215
2.7,0.002425899389557,5.196541733052901
2.7,0.0023124987369378,5.219710441676881
2.7,0.0022307253240223,5.24288697127362
2.7,0.0021751382698713,5.26606985484582
2.7,0.0021406911946389,5.289257920257777
2.7,0.0021228442635772,5.312450379004469
2.7,0.0,3.757523365974929
2.7,0.0,3.774392925793277
2.7,0.0,3.7796679697926736
2.7,0.0021232087921142,5.353144162687029
2.7,0.0021132786745069,5.346332419831148
2.7,0.0020968173322103,5.343845234820054
2.7,0.0020764384312755,5.345060129296311
2.7,0.0,3.771318145401621
2.7,0.0020305881721513,5.350205041180897
2.7,0.0020033746274508,5.348024480659758
2.7,0.0019739152652727,5.349499306862358
2.7,0.0,3.775973873993524
2.7,0.0019146224099716,5.355043386132805
2.7,0.0018830022210454,5.353013787268742
2.7,0.0,3.776495093958904
2.7,0.0018178961022474,5.353007076708942
2.7,0.0017833511388107,5.348794502260993
2.7,0.0017481634507792,5.348537632302108
2.7,0.0,3.7735351523651097
2.7,0.0,3.773212453973305
2.7,0.0,3.7637663274558832
2.7,0.0,3.74650044962216
2.7,0.0,3.722552959765302
2.7,0.0,3.692884357917868
2.7,0.0,3.658320534179343
2.7,0.0,3.619550048893136
2.7,0.0,3.5771971730069234
2.7,0.0,3.531786253575495
2.7,0.0,3.483751050392514
2.7,0.0,3.4334556148478432
2.7,0.0,3.3812378163101053
2.7,0.0,3.327376066042534
2.7,0.0,3.272108317461621
2.7,0.0,3.2156406159117434
2.7,0.0,3.158146326828297
2.7,0.0,3.1280092594286204
2.7,0.0,4.647742986713585
2.7,0.0,4.607896533214887
2.7,0.0,4.576520836387656
2.2,0.0,4.5524581740990255
2.2,0.0,4.53576140579927
2.2,0.0,4.526301702513702
1.6999999999999995,0.0002188553702467,4.522851471507088
1.6999999999999995,0.0001805221453628,4.5258559226967625
1.6999999999999995,0.0001488490388541,4.535396826853988
2.2,0.0,4.5499735870538975
2.2,0.0,4.567381620876074
2.7,0.0,4.585995815982945
2.7,0.0,4.605154906533194
2.7,7.878981275455555e-05,4.624336600472105
2.7,7.463167998653851e-05,4.64350147687172
2.7,7.207935538209623e-05,4.662614147681878
2.7,7.078511666907878e-05,4.6816427838306005
2.7,7.120926300550029e-05,4.700560508936042
2.7,7.150228449016521e-05,4.719347498361064
2.7,7.170471837465812e-05,4.739187978684849
2.7,7.184456981810344e-05,4.76382249976601
2.7,7.194118618389978e-05,4.7882531195735645
2.7,7.200793359751045e-05,4.812509154660452
2.7,7.205404604633826e-05,4.83661585895401
2.7,7.208590283032245e-05,4.860594204851137
2.7,7.210791108864776e-05,4.884463285301907
2.7,7.212311549329682e-05,4.90824111252916
2.7,7.213361945582376e-05,4.931939051049737
2.7,7.2140876118042e-05,4.955568327371234
2.7,7.214588938293269e-05,4.979138968422918
2.7,7.214935279684235e-05,5.002658531392384
2.7,7.215174549624504e-05,5.026134344297716
2.7,7.215339849256054e-05,5.04957305689156
2.7,7.21545404650189e-05,5.0729796017206175
2.7,7.215532939665987e-05,5.096359221559604
2.7,7.215587443006197e-05,5.119715645387314
2.7,7.215625096637258e-05,5.143052277069763
2.7,7.215651109647225e-05,5.1663707310239415
2.7,7.215669080734434e-05,5.189674725558249
2.7,7.215681496059531e-05,5.212965741345582
2.7,7.215690073186528e-05,5.236246099462944
2.7,7.215695998694472e-05,5.259517684833056
2.7,7.215700092331471e-05,5.282781495030476
2.7,7.215702920420476e-05,5.306039347831521
2.7,7.215704874205688e-05,5.329291626114077
2.7,0.0,3.774415881385132
2.7,0.0,3.791327563122589
2.7,0.0,3.796637483149621
2.7,0.0,3.7920166326471776
2.7,7.159352044413092e-05,5.357020247636792
2.7,7.137536555065007e-05,5.342956708251178
2.7,7.12246532485847e-05,5.334263174757874
2.7,7.112053365891416e-05,5.330166283520454
2.7,7.104860264329969e-05,5.330003405697285
2.7,7.099890910317238e-05,5.333208137705179
2.7,7.096457832236402e-05,5.339295443797952
2.7,7.094086090340185e-05,3.7697252064207616
2.7,7.092447572517457e-05,5.352183005746697
